10,-1.1,40,4.5,-13,0.64,0,0,Winter,No Holiday,Yes
11,-0.5,41,4.1,-12.1,0.94,0,0,Winter,No Holiday,Yes
12,-0.3,38,4.8,-12.9,1.11,0,0,Winter,No Holiday,Yes
13,0,30,5.4,-15.5,1.17,0,0,Winter,No Holiday,Yes
14,0.1,27,4.5,-16.7,1.09,0,0,Winter,No Holiday,Yes
15,-0.1,25,5.8,-17.8,0.88,0,0,Winter,No Holiday,Yes
16,-0.2,23,4.7,-18.8,0.55,0,0,Winter,No Holiday,Yes
17,-1.3,26,5.3,-18.3,0.18,0,0,Winter,No Holiday,Yes
18,-2.1,29,3.9,-17.7,0,0,0,Winter,No Holiday,Yes
19,-2.9,32,3.2,-17.3,0,0,0,Winter,No Holiday,Yes
20,-3.6,38,3,-15.8,0,0,0,Winter,No Holiday,Yes
21,-4.6,43,4.5,-15.3,0,0,0,Winter,No Holiday,Yes
22,-5.3,45,2.5,-15.3,0,0,0,Winter,No Holiday,Yes
23,-5.8,44,2.4,-16.1,0,0,0,Winter,No Holiday,Yes
0,-6.1,42,2.6,-16.9,0,0,0,Winter,No Holiday,Yes
1,-6.5,41,2.8,-17.6,0,0,0,Winter,No Holiday,Yes
2,-6.8,41,2.5,-17.8,0,0,0,Winter,No Holiday,Yes
3,-6.9,39,2,-18.5,0,0,0,Winter,No Holiday,Yes
4,-7.2,34,3,-20.4,0,0,0,Winter,No Holiday,Yes
5,-7.4,33,2.6,-20.9,0,0,0,Winter,No Holiday,Yes
6,-7.4,34,3.2,-20.6,0,0,0,Winter,No Holiday,Yes
7,-7.5,33,2.2,-21,0,0,0,Winter,No Holiday,Yes
8,-8.1,36,1.6,-20.5,0.01,0,0,Winter,No Holiday,Yes
9,-7.6,31,1.3,-21.8,0.21,0,0,Winter,No Holiday,Yes
10,-5.5,26,2.8,-22,0.64,0,0,Winter,No Holiday,Yes
11,-3.9,25,0,-21,0,0,0,Winter,No Holiday,Yes
12,-2.3,25,0,-19.7,0,0,0,Winter,No Holiday,Yes
13,-1.6,27,0,-18.2,0,0,0,Winter,No Holiday,Yes
14,-1.1,28,0,-17.3,0,0,0,Winter,No Holiday,Yes
15,-0.7,28,0,-16.9,0,0,0,Winter,No Holiday,Yes
16,-0.5,30,0,-16,0,0,0,Winter,No Holiday,Yes
17,-1.6,35,0,-15.1,0,0,0,Winter,No Holiday,Yes
18,-2.6,40,0,-14.4,0,0,0,Winter,No Holiday,Yes
19,-3.2,45,0,-13.5,0,0,0,Winter,No Holiday,Yes
20,-3.5,46,0,-13.4,0,0,0,Winter,No Holiday,Yes
21,-3.7,47,0,-13.3,0,0,0,Winter,No Holiday,Yes
22,-2.8,49,0,-12,0,0,0,Winter,No Holiday,Yes
23,-2.5,59,0,-9.4,0,0,0,Winter,No Holiday,Yes
0,-2.8,77,0,-6.2,0,0.1,0.1,Winter,No Holiday,Yes
1,-3,79,0,-6.1,0,0,0.3,Winter,No Holiday,Yes
2,-3,79,0,-6.1,0,0,0.4,Winter,No Holiday,Yes
3,-3.2,78,0,-6.4,0,0.2,0.4,Winter,No Holiday,Yes
4,-3.4,75,0,-7.2,0,0,0.4,Winter,No Holiday,Yes
5,-3.6,76,0,-7.2,0,0,0.4,Winter,No Holiday,Yes
6,-3.7,76,0,-7.3,0,0,0.4,Winter,No Holiday,Yes
7,-4.2,77,0,-7.6,0,0,0.3,Winter,No Holiday,Yes
8,-4.2,78,0,-7.4,0.01,0,0.2,Winter,No Holiday,Yes
9,-3.3,70,0,-7.9,0.25,0,0.2,Winter,No Holiday,Yes
10,-0.9,64,0,-6.8,0.63,0,0.2,Winter,No Holiday,Yes
11,1.6,57,1.2,-6,0.93,0,0,Winter,No Holiday,Yes
12,2.4,52,0.9,-6.4,1.08,0,0,Winter,No Holiday,Yes
13,4.2,47,1.1,-6.1,1.1,0,0,Winter,No Holiday,Yes
14,5.5,34,1,-9.1,0.96,0,0,Winter,No Holiday,Yes
15,5.5,31,3.1,-10.3,0.72,0,0,Winter,No Holiday,Yes
16,5.3,37,2.9,-8.2,0.36,0,0,Winter,No Holiday,Yes
17,4.1,60,2.5,-2.9,0.1,0,0,Winter,No Holiday,Yes
18,1.7,90,1,0.2,0,0.3,0.3,Winter,No Holiday,Yes
19,1.2,92,0.7,0,0,0,1,Winter,No Holiday,Yes
20,1.2,94,0.6,0.3,0,0,1,Winter,No Holiday,Yes
21,1.1,92,0.5,0,0,0.7,1,Winter,No Holiday,Yes
22,1.3,92,0.6,0.1,0,0,1,Winter,No Holiday,Yes
23,1.3,92,0.6,0.1,0,0,1,Winter,No Holiday,Yes
0,1.4,92,0.5,0.2,0,0,0.9,Winter,No Holiday,Yes
1,1.5,92,0.4,0.3,0,0,0.9,Winter,No Holiday,Yes
2,1.4,92,0.7,0.2,0,0,0.9,Winter,No Holiday,Yes
3,1.9,91,1.4,0.5,0,0,0.9,Winter,No Holiday,Yes
4,1.6,92,0.7,0.4,0,0,0.9,Winter,No Holiday,Yes
5,1.5,92,1.1,0.3,0,0,0.9,Winter,No Holiday,Yes
6,1,93,0.5,0,0,0,0.9,Winter,No Holiday,Yes
7,0.3,93,0.5,-0.7,0,0,0.9,Winter,No Holiday,Yes
8,-0.2,96,0.8,-0.7,0.01,0,0.8,Winter,No Holiday,Yes
9,0.1,91,0.8,-1.1,0.14,0,0.8,Winter,No Holiday,Yes
10,1.1,83,0.7,-1.4,0.41,0,0.7,Winter,No Holiday,Yes
11,2.3,69,1.7,-2.8,0.63,0,0.6,Winter,No Holiday,Yes
12,3.7,65,2.4,-2.2,0.98,0,0.3,Winter,No Holiday,Yes
13,4.1,37,3.1,-9.3,1.14,0,0,Winter,No Holiday,Yes
14,4.4,36,2.7,-9.4,1.04,0,0,Winter,No Holiday,Yes
15,4,35,3.1,-10.1,0.84,0,0,Winter,No Holiday,Yes
16,3.2,38,2.9,-9.7,0.51,0,0,Winter,No Holiday,Yes
17,2.1,50,2,-7.2,0.15,0,0,Winter,No Holiday,Yes
18,0.7,46,2.7,-9.6,0,0,0,Winter,No Holiday,Yes
19,-0.4,47,2.5,-10.3,0,0,0,Winter,No Holiday,Yes
20,-1.4,47,2.5,-11.2,0,0,0,Winter,No Holiday,Yes
21,-2.2,46,2.2,-12.2,0,0,0,Winter,No Holiday,Yes
22,-2.7,48,2.6,-12.2,0,0,0,Winter,No Holiday,Yes
23,-3.2,50,2.1,-12.1,0,0,0,Winter,No Holiday,Yes
0,-3.5,49,2.6,-12.6,0,0,0,Winter,No Holiday,Yes
1,-3.7,50,2.5,-12.6,0,0,0,Winter,No Holiday,Yes
2,-4.3,53,1,-12.4,0,0,0,Winter,No Holiday,Yes
3,-4.8,52,1.6,-13.1,0,0,0,Winter,No Holiday,Yes
4,-5.3,53,2.4,-13.4,0,0,0,Winter,No Holiday,Yes
5,-5.8,56,2,-13.1,0,0,0,Winter,No Holiday,Yes
6,-6,56,3.5,-13.3,0,0,0,Winter,No Holiday,Yes
7,-6.5,57,0.8,-13.6,0,0,0,Winter,No Holiday,Yes
8,-7,59,0.8,-13.6,0.01,0,0,Winter,No Holiday,Yes
9,-6.7,50,0.9,-15.4,0.23,0,0,Winter,No Holiday,Yes
10,-5.3,44,2.8,-15.6,0.63,0,0,Winter,No Holiday,Yes
11,-3.7,39,1.4,-15.6,0.93,0,0,Winter,No Holiday,Yes
12,-2,30,1.4,-17.3,1.14,0,0,Winter,No Holiday,Yes
13,-1.7,28,1.8,-17.8,1.22,0,0,Winter,No Holiday,Yes
14,-1.3,27,3.1,-17.9,1.12,0,0,Winter,No Holiday,Yes
15,-0.8,26,3.3,-17.9,0.87,0,0,Winter,No Holiday,Yes
16,-1.1,24,3.4,-19.1,0.56,0,0,Winter,No Holiday,Yes
17,-2.4,30,2.7,-17.6,0.18,0,0,Winter,No Holiday,Yes
18,-3.1,33,1.2,-17.1,0,0,0,Winter,No Holiday,Yes
19,-3.3,35,1.1,-16.6,0,0,0,Winter,No Holiday,Yes
20,-3.3,34,1.5,-16.9,0,0,0,Winter,No Holiday,Yes
21,-3.3,35,0.5,-16.6,0,0,0,Winter,No Holiday,Yes
22,-3.4,39,1.2,-15.4,0,0,0,Winter,No Holiday,Yes
23,-3.5,43,0.9,-14.3,0,0,0,Winter,No Holiday,Yes
0,-3.5,48,0.9,-12.9,0,0,0,Winter,No Holiday,Yes
1,-4.1,49,0.6,-13.2,0,0,0,Winter,No Holiday,Yes
2,-4.7,50,0.7,-13.5,0,0,0,Winter,No Holiday,Yes
3,-4.3,47,0.6,-13.9,0,0,0,Winter,No Holiday,Yes
4,-4.3,49,0.7,-13.4,0,0,0,Winter,No Holiday,Yes
5,-4.7,49,0.8,-13.8,0,0,0,Winter,No Holiday,Yes
6,-5.1,53,0.9,-13.2,0,0,0,Winter,No Holiday,Yes
7,-5.5,56,0.8,-12.9,0,0,0,Winter,No Holiday,Yes
8,-5.4,56,0.7,-12.8,0.01,0,0,Winter,No Holiday,Yes
9,-4.7,48,1,-14,0.23,0,0,Winter,No Holiday,Yes
10,-2.2,42,1.3,-13.4,0.61,0,0,Winter,No Holiday,Yes
11,0,45,1.1,-10.5,0.89,0,0,Winter,No Holiday,Yes
12,2.4,40,0.8,-9.8,1.05,0,0,Winter,No Holiday,Yes
13,3.9,36,2,-9.8,1.13,0,0,Winter,No Holiday,Yes
14,4.7,32,2.2,-10.6,1.06,0,0,Winter,No Holiday,Yes
15,5.2,30,2,-11,0.84,0,0,Winter,No Holiday,Yes
16,4.4,33,1.6,-10.5,0.4,0,0,Winter,No Holiday,Yes
17,3.5,37,1.8,-9.8,0.1,0,0,Winter,No Holiday,Yes
18,2.5,41,1,-9.4,0,0,0,Winter,No Holiday,Yes
19,1.5,48,0.4,-8.3,0,0,0,Winter,No Holiday,Yes
20,0.8,51,1.4,-8.2,0,0,0,Winter,No Holiday,Yes
21,-0.1,55,0.7,-8,0,0,0,Winter,No Holiday,Yes
22,-0.5,55,0.6,-8.4,0,0,0,Winter,No Holiday,Yes
23,-0.1,54,1.3,-8.3,0,0,0,Winter,No Holiday,Yes
0,-0.2,55,1,-8.1,0,0,0,Winter,No Holiday,Yes
1,-0.2,54,0.5,-8.4,0,0,0,Winter,No Holiday,Yes
2,0.2,52,0.7,-8.5,0,0,0,Winter,No Holiday,Yes
3,0.3,53,0.5,-8.1,0,0,0,Winter,No Holiday,Yes
4,0.4,52,1.6,-8.3,0,0,0,Winter,No Holiday,Yes
5,0.3,74,1,-3.7,0,0,0.7,Winter,No Holiday,Yes
6,-0.5,90,0.9,-1.9,0,2.5,2.7,Winter,No Holiday,Yes
7,-0.4,92,1.1,-1.5,0,0,4,Winter,No Holiday,Yes
8,-0.2,90,1.2,-1.6,0,0,4.1,Winter,No Holiday,Yes
9,0.2,90,1,-1.2,0,1.6,4.3,Winter,No Holiday,Yes
10,0.5,91,0.4,-0.8,0,0,4.3,Winter,No Holiday,Yes
11,0.9,92,0.9,-0.2,0.03,0,3.9,Winter,No Holiday,Yes
12,2.3,88,0.3,0.5,0.28,0,3.1,Winter,No Holiday,Yes
13,3.3,87,1.1,1.3,0.54,0,2.1,Winter,No Holiday,Yes
14,4.2,85,0.7,1.8,0.65,0,1.4,Winter,No Holiday,Yes
15,6.7,63,4.5,0.1,0.35,0,1,Winter,No Holiday,Yes
16,5.4,71,3.5,0.5,0.2,0,0.5,Winter,No Holiday,Yes
17,3.6,65,4.3,-2.3,0.03,0,0.4,Winter,No Holiday,Yes
18,2,61,3,-4.7,0,0,0,Winter,No Holiday,Yes
19,1.6,53,4,-6.9,0,0,0,Winter,No Holiday,Yes
20,0.6,57,3.9,-6.9,0,0,0,Winter,No Holiday,Yes
21,0,59,3,-7,0,0,0,Winter,No Holiday,Yes
22,-1,56,4.7,-8.6,0,0,0,Winter,No Holiday,Yes
23,-1.4,43,4.3,-12.3,0,0,0,Winter,No Holiday,Yes
0,-2.5,39,3.4,-14.5,0,0,0,Winter,No Holiday,Yes
1,-3.4,36,3.8,-16.3,0,0,0,Winter,No Holiday,Yes
2,-4.2,35,3.4,-17.4,0,0,0,Winter,No Holiday,Yes
3,-4.7,38,2.4,-16.8,0,0,0,Winter,No Holiday,Yes
4,-5.2,35,3.2,-18.3,0,0,0,Winter,No Holiday,Yes
5,-5.6,38,3.2,-17.6,0,0,0,Winter,No Holiday,Yes
6,-5.9,39,2.9,-17.6,0,0,0,Winter,No Holiday,Yes
7,-6,39,3.1,-17.7,0,0,0,Winter,No Holiday,Yes
8,-6,38,3.6,-18,0.01,0,0,Winter,No Holiday,Yes
9,-5.9,36,5.1,-18.6,0.1,0,0,Winter,No Holiday,Yes
10,-5.3,32,4.5,-19.4,0.62,0,0,Winter,No Holiday,Yes
11,-4.7,36,3.8,-17.5,1,0,0,Winter,No Holiday,Yes
12,-5.2,33,4.6,-19,1.26,0,0,Winter,No Holiday,Yes
13,-5.4,32,5.1,-19.5,1.24,0,0,Winter,No Holiday,Yes
14,-5.4,31,4.1,-19.9,1.13,0,0,Winter,No Holiday,Yes
15,-5.5,33,4.5,-19.2,0.92,0,0,Winter,No Holiday,Yes
16,-6,40,4,-17.4,0.55,0,0,Winter,No Holiday,Yes
17,-7.1,44,4.2,-17.3,0.18,0,0,Winter,No Holiday,Yes
18,-7.9,43,3.3,-18.3,0,0,0,Winter,No Holiday,Yes
19,-8.6,45,3.9,-18.4,0,0,0,Winter,No Holiday,Yes
20,-9.3,49,3.8,-18,0,0,0,Winter,No Holiday,Yes
21,-9.7,51,2.5,-17.9,0,0,0,Winter,No Holiday,Yes
22,-10.2,50,3,-18.6,0,0,0,Winter,No Holiday,Yes
23,-10.7,53,1.2,-18.4,0,0,0,Winter,No Holiday,Yes
0,-11,51,1.1,-19.1,0,0,0,Winter,No Holiday,Yes
1,-11.2,51,1.1,-19.3,0,0,0,Winter,No Holiday,Yes
2,-11.5,50,0.7,-19.8,0,0,0,Winter,No Holiday,Yes
3,-11.6,50,2.2,-19.9,0,0,0,Winter,No Holiday,Yes
4,-11.6,47,2.1,-20.6,0,0,0,Winter,No Holiday,Yes
5,-11.6,45,2.8,-21.1,0,0,0,Winter,No Holiday,Yes
6,-11.8,47,2.5,-20.8,0,0,0,Winter,No Holiday,Yes
7,-12.1,50,2.3,-20.4,0,0,0,Winter,No Holiday,Yes
8,-12.3,52,1.3,-20.1,0,0,0,Winter,No Holiday,Yes
9,-11.8,46,2.9,-21.1,0.1,0,0,Winter,No Holiday,Yes
10,-10.5,45,3.3,-20.1,0.6,0,0,Winter,No Holiday,Yes
11,-9.4,42,3.1,-19.9,0.93,0,0,Winter,No Holiday,Yes
12,-8.3,35,2.9,-21,1.14,0,0,Winter,No Holiday,Yes
13,-6.9,37,2.4,-19.1,1.22,0,0,Winter,No Holiday,Yes
14,-5.4,32,2,-19.5,1.12,0,0,Winter,No Holiday,Yes
15,-5.8,30,2.8,-20.6,0.92,0,0,Winter,No Holiday,Yes
16,-6,29,2.8,-21.2,0.58,0,0,Winter,No Holiday,Yes
17,-7,32,2.6,-20.9,0.19,0,0,Winter,No Holiday,Yes
18,-7.7,36,1,-20.2,0,0,0,Winter,No Holiday,Yes
19,-8.2,43,1.1,-18.5,0,0,0,Winter,No Holiday,Yes
20,-8.4,42,1,-19,0,0,0,Winter,No Holiday,Yes
21,-8.8,43,1.4,-19.1,0,0,0,Winter,No Holiday,Yes
22,-9,45,1.3,-18.7,0,0,0,Winter,No Holiday,Yes
23,-9.3,47,2.1,-18.5,0,0,0,Winter,No Holiday,Yes
0,-9.5,48,1.3,-18.4,0,0,0,Winter,No Holiday,Yes
1,-10.2,52,1.6,-18.2,0,0,0,Winter,No Holiday,Yes
2,-10.4,53,1.8,-18.1,0,0,0,Winter,No Holiday,Yes
3,-10.9,55,1.8,-18.1,0,0,0,Winter,No Holiday,Yes
4,-11.4,58,1.3,-18,0,0,0,Winter,No Holiday,Yes
5,-11.5,58,1.1,-18.1,0,0,0,Winter,No Holiday,Yes
6,-11.9,57,1.1,-18.7,0,0,0,Winter,No Holiday,Yes
7,-11.7,53,1.6,-19.3,0,0,0,Winter,No Holiday,Yes
8,-11.4,47,3.3,-20.4,0,0,0,Winter,No Holiday,Yes
9,-11.1,46,3.4,-20.4,0.1,0,0,Winter,No Holiday,Yes
10,-9.5,39,2.1,-20.9,0.6,0,0,Winter,No Holiday,Yes
11,-8.1,35,1.8,-20.9,0.96,0,0,Winter,No Holiday,Yes
12,-6.5,30,2.9,-21.2,1.17,0,0,Winter,No Holiday,Yes
13,-5.8,28,2.9,-21.4,1.23,0,0,Winter,No Holiday,Yes
14,-4.7,27,2.9,-20.8,1.12,0,0,Winter,No Holiday,Yes
15,-4.9,26,3.1,-21.5,0.89,0,0,Winter,No Holiday,Yes
16,-4.5,26,2.2,-21.1,0.56,0,0,Winter,No Holiday,Yes
17,-5.6,29,1.7,-20.8,0.18,0,0,Winter,No Holiday,Yes
18,-6.6,33,1.1,-20.2,0,0,0,Winter,No Holiday,Yes
19,-6.6,31,1.6,-20.9,0,0,0,Winter,No Holiday,Yes
20,-7.6,35,0.8,-20.4,0,0,0,Winter,No Holiday,Yes
21,-8.3,39,1,-19.8,0,0,0,Winter,No Holiday,Yes
22,-8.9,39,0.1,-20.3,0,0,0,Winter,No Holiday,Yes
23,-9.2,44,0.4,-19.2,0,0,0,Winter,No Holiday,Yes
0,-9.5,50,0.6,-18,0,0,0,Winter,No Holiday,Yes
1,-9.8,48,0.8,-18.7,0,0,0,Winter,No Holiday,Yes
2,-10.6,44,0.8,-20.5,0,0,0,Winter,No Holiday,Yes
3,-10.7,48,0.4,-19.6,0,0,0,Winter,No Holiday,Yes
4,-11,50,0.8,-19.4,0,0,0,Winter,No Holiday,Yes
5,-10.8,48,0.8,-19.6,0,0,0,Winter,No Holiday,Yes
6,-11,55,0.8,-18.2,0,0,0,Winter,No Holiday,Yes
7,-10.9,57,1.1,-17.7,0,0,0,Winter,No Holiday,Yes
8,-10.4,54,1.1,-17.9,0.01,0,0,Winter,No Holiday,Yes
9,-9.4,44,0.5,-19.4,0.13,0,0,Winter,No Holiday,Yes
10,-7.7,43,0.9,-18.1,0.35,0,0,Winter,No Holiday,Yes
11,-6.1,38,1,-18.1,0.52,0,0,Winter,No Holiday,Yes
12,-4.9,34,1.3,-18.3,0.6,0,0,Winter,No Holiday,Yes
13,-3.8,32,0.9,-18.1,0.52,0,0,Winter,No Holiday,Yes
14,-2.7,28,0.7,-18.7,0.65,0,0,Winter,No Holiday,Yes
15,-2.5,29,1.1,-18.1,0.48,0,0,Winter,No Holiday,Yes
16,-2.4,28,0.9,-18.4,0.35,0,0,Winter,No Holiday,Yes
17,-2.9,31,0.6,-17.7,0.09,0,0,Winter,No Holiday,Yes
18,-3.5,35,1.1,-16.7,0,0,0,Winter,No Holiday,Yes
19,-4.2,40,0.9,-15.8,0,0,0,Winter,No Holiday,Yes
20,-4.8,43,1.1,-15.4,0,0,0,Winter,No Holiday,Yes
21,-4.8,45,0.8,-14.9,0,0,0,Winter,No Holiday,Yes
22,-4.9,44,1.1,-15.3,0,0,0,Winter,No Holiday,Yes
23,-5.6,53,1.2,-13.6,0,0,0,Winter,No Holiday,Yes
0,-5.7,53,0.6,-13.7,0,0,0,Winter,No Holiday,Yes
1,-6.3,57,0.4,-13.4,0,0,0,Winter,No Holiday,Yes
2,-6.8,58,0.4,-13.6,0,0,0,Winter,No Holiday,Yes
3,-6.9,56,0.5,-14.2,0,0,0,Winter,No Holiday,Yes
4,-7.1,59,0.8,-13.7,0,0,0,Winter,No Holiday,Yes
5,-7.5,64,0.9,-13.1,0,0,0,Winter,No Holiday,Yes
6,-7.4,64,0.7,-13,0,0,0,Winter,No Holiday,Yes
7,-7,63,0.6,-12.8,0,0,0,Winter,No Holiday,Yes
8,-6.6,64,1.1,-12.2,0,0,0,Winter,No Holiday,Yes
9,-5.9,60,0.6,-12.4,0.09,0,0,Winter,No Holiday,Yes
10,-4.6,52,0.8,-12.9,0.34,0,0,Winter,No Holiday,Yes
11,-2.9,46,1,-12.9,0.42,0,0,Winter,No Holiday,Yes
12,-2.5,43,0.7,-13.3,0.34,0,0,Winter,No Holiday,Yes
13,-1.6,40,0.3,-13.4,0.32,0,0,Winter,No Holiday,Yes
14,-0.7,39,0.8,-12.9,0.35,0,0,Winter,No Holiday,Yes
15,0.1,35,1.5,-13.5,0.42,0,0,Winter,No Holiday,Yes
16,0,37,0.6,-12.9,0.13,0,0,Winter,No Holiday,Yes
17,-0.2,39,0.8,-12.5,0,0,0,Winter,No Holiday,Yes
18,0.1,43,0.9,-11,0,0,0,Winter,No Holiday,Yes
19,0.6,41,1.2,-11.1,0,0,0,Winter,No Holiday,Yes
20,0.9,42,1.2,-10.5,0,0,0,Winter,No Holiday,Yes
21,0.7,47,2.7,-9.3,0,0,0,Winter,No Holiday,Yes
22,-0.1,49,2,-9.5,0,0,0,Winter,No Holiday,Yes
23,-1.3,60,2.5,-8,0,0,0,Winter,No Holiday,Yes
0,-2.6,73,3.4,-6.7,0,0,0,Winter,No Holiday,Yes
1,-3.4,76,2.9,-7,0,0,0,Winter,No Holiday,Yes
2,-4.1,73,2.1,-8.2,0,0,0,Winter,No Holiday,Yes
3,-4.5,71,1.6,-8.9,0,0,0,Winter,No Holiday,Yes
4,-5,70,2.7,-9.6,0,0,0,Winter,No Holiday,Yes
5,-5.6,72,2,-9.8,0,0,0,Winter,No Holiday,Yes
6,-6.1,69,2.9,-10.8,0,0,0,Winter,No Holiday,Yes
7,-6.7,64,2.1,-12.3,0,0,0,Winter,No Holiday,Yes
8,-7.3,62,2.6,-13.3,0,0,0,Winter,No Holiday,Yes
